Day,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県
2020-5-29,1081,27,0,88,16,69,81,168,65,149,1000,896,5212,1357,82,227,298,122,64,76,150,75,510,45,100,358,1782,699,88,63,3,24,25,167,37,5,28,82,74,729,47,17,48,60,17,10,142
2020-5-30,1085,27,0,88,16,69,81,168,65,149,1000,897,5226,1361,82,227,298,122,64,76,150,75,511,45,100,358,1782,699,88,63,3,24,25,167,37,5,28,82,74,746,47,17,48,60,17,10,142
2020-5-31,1091,27,0,88,16,69,81,168,65,149,1000,898,5231,1367,82,227,298,122,64,76,150,75,511,45,100,358,1783,699,88,63,3,24,25,167,37,5,28,82,74,758,47,17,48,60,17,10,142
2020-6-1,1096,27,0,88,16,69,81,168,65,149,1000,898,5244,1368,82,227,298,122,64,76,151,75,511,45,100,358,1783,699,88,63,3,24,25,167,37,5,28,82,74,774,47,17,48,60,17,10,142
2020-6-2,1099,27,0,88,16,69,81,168,66,149,1000,899,5278,1371,82,227,298,122,65,76,151,75,512,45,100,358,1783,699,88,63,3,24,25,167,37,5,28,82,74,780,47,17,48,60,17,10,142
2020-6-3,1102,27,0,88,16,69,81,168,66,149,1002,900,5290,1373,82,227,298,122,65,76,151,75,512,45,100,358,1783,699,88,63,3,24,25,167,37,5,28,82,74,786,47,17,48,60,17,10,142
2020-6-4,1105,27,0,88,16,69,81,168,66,149,1002,900,5318,1379,82,227,298,122,65,76,151,75,512,45,100,358,1783,699,88,63,3,24,25,168,37,5,28,82,74,792,47,17,48,60,17,10,142
2020-6-5,1109,27,0,88,16,69,81,168,66,151,1003,901,5338,1385,82,227,299,122,65,76,151,75,513,45,100,358,1783,699,88,63,3,24,25,168,37,5,28,82,74,797,47,17,48,60,17,10,142
2020-6-6,1117,27,0,88,16,69,81,168,66,151,1004,901,5364,1390,82,227,299,122,66,76,151,75,513,45,100,359,1784,699,88,63,3,24,25,168,37,5,28,82,74,799,47,17,48,60,17,10,142
2020-6-7,1121,27,0,88,16,69,81,168,66,151,1004,904,5378,1395,82,227,299,122,67,76,151,75,514,45,100,359,1785,699,88,63,3,24,25,168,37,5,28,82,74,802,47,17,48,60,17,10,142
2020-6-8,1125,27,0,88,16,69,81,168,66,151,1004,904,5391,1395,82,227,299,122,67,76,152,75,514,45,100,359,1785,699,88,63,3,24,25,168,37,5,28,82,74,805,47,17,48,60,17,10,142
2020-6-9,1132,27,0,88,16,69,81,168,66,151,1005,907,5403,1396,82,227,299,122,68,76,153,75,514,45,100,360,1785,699,88,63,3,24,25,168,37,5,28,82,74,808,47,17,48,60,17,10,142
2020-6-10,1137,27,0,88,16,69,81,168,66,151,1011,909,5421,1396,82,227,299,122,68,76,153,76,516,45,100,360,1785,699,88,63,3,24,25,168,37,5,28,82,74,810,47,17,48,60,17,10,142
2020-6-11,1144,27,0,88,16,69,81,168,66,151,1014,912,5443,1397,82,227,299,122,69,76,153,77,516,45,100,360,1786,699,88,63,3,24,25,168,37,5,28,82,74,812,47,17,48,60,17,10,142
2020-6-12,1154,27,0,88,16,69,81,168,66,151,1016,915,5468,1400,82,227,299,122,70,76,153,77,518,45,100,360,1786,699,88,63,3,24,25,168,37,5,28,82,74,821,47,17,48,60,17,11,142
2020-6-13,1163,27,0,88,16,69,81,168,66,151,1016,916,5492,1406,82,227,299,122,70,76,153,77,519,45,100,360,1786,699,88,63,3,24,25,168,37,5,28,82,74,822,47,17,48,60,17,11,142
2020-6-14,1170,27,0,88,16,69,81,168,66,151,1018,916,5539,1406,82,227,299,122,71,76,153,77,519,45,100,360,1787,699,88,63,3,24,25,168,37,5,28,82,74,825,47,17,48,60,17,11,142
2020-6-15,1176,27,0,88,16,69,81,168,66,151,1018,916,5587,1409,82,227,299,122,71,76,154,77,520,45,100,360,1787,699,88,63,3,24,25,168,37,5,28,82,74,826,47,17,48,60,17,11,142
2020-6-16,1178,27,0,88,16,69,81,168,66,151,1019,916,5614,1411,82,227,299,122,72,76,154,78,521,45,100,363,1790,699,88,63,3,24,25,168,37,5,28,82,74,827,47,17,48,60,17,11,142
2020-6-17,1184,27,0,88,16,69,81,168,66,151,1020,917,5630,1418,82,227,299,122,72,76,155,79,524,45,100,363,1794,699,88,63,3,24,25,168,37,5,28,82,74,830,47,17,48,60,17,11,142
2020-6-18,1189,27,0,89,16,69,82,168,66,151,1022,919,5671,1424,83,227,299,122,72,76,155,79,524,45,101,363,1798,699,88,63,3,24,25,168,37,5,28,82,74,833,47,17,48,60,17,11,142
2020-6-19,1192,27,0,89,16,69,82,168,66,151,1024,919,5706,1426,83,227,299,122,72,77,155,80,525,46,101,364,1800,700,88,63,3,24,25,168,37,5,28,82,74,838,47,17,48,60,17,11,142
2020-6-20,1195,27,0,89,16,69,82,170,66,151,1028,921,5745,1431,83,227,299,122,72,77,156,80,526,46,101,365,1806,700,88,63,3,24,25,168,37,5,28,82,74,838,47,17,48,60,17,11,142
2020-6-21,1197,27,0,89,16,69,82,170,66,151,1035,921,5779,1431,83,227,299,122,72,77,156,80,526,46,101,365,1809,702,88,63,3,24,25,168,37,5,28,82,74,838,47,17,48,60,17,11,142
2020-6-22,1199,27,0,90,16,69,82,170,66,151,1039,923,5808,1431,83,227,300,122,72,77,156,80,526,46,101,365,1809,702,88,63,3,24,25,168,37,5,28,82,74,838,47,17,49,60,17,11,142
2020-6-23,1200,27,0,90,16,69,82,170,66,151,1051,926,5839,1432,83,227,300,122,72,77,156,80,526,46,101,365,1809,703,88,64,3,24,25,168,37,5,28,82,74,841,47,17,49,60,17,11,142
2020-6-24,1210,27,0,91,16,69,82,170,66,152,1060,930,5894,1436,83,227,300,122,72,77,156,80,526,46,101,365,1811,704,88,64,3,24,26,168,37,5,28,82,74,842,47,17,49,60,17,11,142
2020-6-25,1216,27,0,91,16,69,82,170,66,152,1071,934,5942,1442,83,227,300,122,72,77,156,80,526,46,101,366,1812,704,88,64,3,24,26,168,37,5,28,82,74,844,47,17,49,60,17,11,142
2020-6-26,1221,27,0,92,16,69,82,172,66,152,1087,938,5996,1449,83,227,300,122,74,77,156,80,526,46,101,370,1814,705,88,64,3,24,26,168,37,6,28,82,74,844,47,17,49,60,17,11,142
2020-6-27,1222,27,0,92,16,69,82,172,69,152,1098,943,6053,1453,83,227,300,122,74,77,156,80,526,46,101,374,1816,705,88,64,3,24,26,168,37,6,28,82,74,845,47,17,49,60,17,11,142
2020-6-28,1239,27,0,94,16,69,82,173,74,152,1106,946,6113,1463,83,227,300,122,74,77,156,80,526,46,101,375,1821,705,88,64,3,24,26,168,37,6,28,82,74,845,47,17,49,60,17,11,142
2020-6-29,1250,27,0,94,16,69,82,174,76,152,1119,950,6171,1469,83,227,300,122,74,77,156,81,527,46,101,379,1828,705,88,64,3,24,26,168,37,6,28,82,74,846,47,17,49,60,17,11,142
2020-6-30,1263,27,0,94,16,69,82,174,79,153,1129,957,6225,1500,83,227,300,122,74,77,156,81,528,46,101,381,1833,706,88,64,3,24,26,168,37,6,28,82,74,850,47,17,49,60,17,11,142
2020-7-1,1267,27,0,95,16,69,82,174,82,153,1143,963,6292,1508,83,227,300,122,75,77,157,81,528,46,103,383,1843,708,88,64,3,24,26,169,37,6,28,82,74,854,47,17,49,60,17,12,142
2020-7-2,1275,27,0,95,16,69,82,176,84,153,1162,974,6399,1519,83,228,300,122,75,77,160,81,528,46,103,386,1851,709,88,64,4,24,28,169,37,6,28,82,74,858,47,17,49,60,17,21,142
2020-7-3,1275,27,0,97,16,69,82,182,86,154,1188,983,6523,1543,83,228,300,122,75,77,160,86,528,46,103,391,1862,709,88,64,4,24,28,169,37,6,28,82,74,862,47,17,49,60,17,51,142
2020-7-4,1276,27,0,98,16,70,82,183,86,155,1215,998,6654,1563,84,228,300,122,75,77,160,86,528,46,103,400,1879,710,89,64,4,24,28,169,37,6,28,82,74,868,47,18,49,60,17,85,142
2020-7-5,1277,27,0,98,16,70,82,183,87,155,1236,1005,6765,1584,84,228,300,122,75,77,160,86,528,46,103,401,1885,712,91,64,4,24,28,169,37,6,28,82,74,877,47,18,49,60,18,98,142
2020-7-6,1277,27,0,98,16,71,82,186,87,155,1252,1014,6867,1595,84,228,300,122,75,77,160,86,530,46,103,404,1893,716,92,64,4,24,28,169,37,6,28,82,74,878,47,18,49,60,18,110,142
2020-7-7,1278,27,0,98,16,71,82,187,88,155,1279,1025,6973,1603,84,229,300,122,75,77,160,88,530,46,103,413,1905,717,94,64,4,24,28,171,37,9,28,82,74,885,47,18,49,60,18,119,142
2020-7-8,1282,27,0,99,16,71,82,188,90,155,1327,1034,7048,1626,85,229,300,122,75,77,160,89,532,46,104,415,1915,720,96,64,4,24,28,171,37,9,28,82,74,898,47,19,49,60,18,122,144
2020-7-9,1283,28,0,100,16,71,82,189,90,155,1349,1056,7272,1651,85,230,300,122,75,77,162,91,532,46,104,420,1945,722,98,66,4,24,28,171,37,9,28,82,74,902,47,19,49,60,18,124,145
2020-7-10,1289,29,0,100,16,71,83,196,93,155,1393,1068,7515,1683,85,230,300,122,76,77,162,92,532,47,104,430,1967,726,103,71,4,24,28,175,37,10,29,82,74,908,47,20,49,60,18,132,146
2020-7-11,1290,30,0,104,16,71,83,196,93,155,1428,1081,7721,1718,86,230,300,122,76,77,162,92,534,48,104,439,1995,731,110,75,4,24,28,178,37,10,29,82,74,917,47,22,49,60,18,137,148
2020-7-12,1294,30,0,106,16,71,83,199,95,155,1459,1112,7927,1741,86,230,300,123,76,78,162,94,534,50,106,447,2027,737,115,80,5,24,28,179,37,10,29,82,74,922,47,26,49,60,20,145,148
2020-7-13,1296,30,0,108,16,73,83,202,98,157,1485,1129,8045,1757,86,230,300,124,76,79,162,94,536,50,106,456,2045,738,119,83,5,24,28,182,37,10,30,82,75,924,47,30,49,60,20,150,148
2020-7-14,1304,30,0,110,16,73,84,204,103,157,1527,1154,8188,1785,86,230,300,124,76,79,165,96,541,50,106,468,2065,747,122,84,5,25,29,186,37,10,31,82,75,928,47,31,49,60,20,155,148
2020-7-15,1317,30,0,112,16,74,84,209,107,161,1565,1183,8353,1827,88,230,300,125,76,80,166,97,557,52,107,477,2126,759,127,84,5,25,30,193,37,10,32,82,75,937,47,32,49,60,20,158,148
2020-7-16,1323,31,0,126,16,75,84,211,112,164,1614,1215,8639,1874,88,230,300,125,77,81,168,99,578,54,108,490,2192,776,134,84,5,25,32,198,38,10,42,82,76,953,47,32,50,60,20,162,149
2020-7-17,1326,31,0,129,16,75,84,215,118,166,1665,1235,8932,1917,88,230,301,126,77,83,172,102,597,55,109,502,2245,801,139,87,5,25,34,205,41,10,43,82,76,972,47,33,50,60,20,163,149
2020-7-18,1339,31,0,132,16,75,84,220,124,167,1713,1267,9222,1966,89,231,303,126,77,84,173,104,622,56,109,527,2331,813,147,89,5,25,37,207,42,10,44,82,76,996,47,39,50,60,20,164,149
2020-7-19,1348,31,0,132,16,75,84,225,133,167,1751,1291,9410,1996,89,231,303,126,78,84,177,108,643,57,110,539,2420,834,150,89,5,25,41,209,42,10,44,82,76,1028,47,40,50,60,20,165,151
2020-7-20,1351,31,0,136,16,75,84,226,136,167,1779,1309,9578,2007,89,231,303,126,79,86,180,109,664,58,111,566,2469,841,152,93,5,25,43,213,42,10,44,83,76,1060,48,44,51,60,20,170,153
2020-7-21,1361,31,0,136,16,75,84,230,139,169,1826,1324,9815,2037,89,233,306,126,80,86,194,114,717,58,117,586,2541,853,159,96,5,25,44,221,42,10,44,83,76,1113,49,47,52,60,20,172,155
2020-7-22,1367,31,0,138,16,75,85,235,142,174,1888,1364,10053,2105,91,234,306,126,80,86,200,119,781,59,128,605,2662,883,167,100,5,26,44,227,43,10,45,83,77,1174,55,50,54,60,23,174,157
2020-7-23,1371,31,0,140,16,75,86,237,147,177,1952,1397,10419,2158,91,235,307,127,85,86,208,124,878,61,145,624,2766,918,180,109,5,26,45,243,47,10,45,83,77,1240,57,50,57,60,27,189,162
2020-7-24,1377,31,0,140,16,75,86,239,151,177,1997,1423,10679,2186,91,235,310,127,86,87,216,131,942,63,151,640,2915,941,192,112,5,28,49,250,47,10,45,84,78,1292,63,51,58,60,36,203,172
2020-7-25,1386,31,0,142,17,75,86,239,159,179,2032,1444,10974,2204,91,235,310,127,86,88,220,161,1020,65,152,644,3047,965,196,116,6,28,59,257,47,12,45,84,78,1341,66,51,60,60,55,211,186
2020-7-26,1391,31,0,142,18,75,86,242,163,179,2065,1466,11213,2237,93,235,313,129,86,92,231,186,1103,70,153,657,3188,1014,202,122,6,28,61,261,49,12,45,85,79,1431,67,52,81,60,63,216,192
2020-7-27,1396,31,0,147,18,75,86,244,167,179,2088,1490,11344,2251,93,236,313,129,88,92,240,200,1182,74,155,677,3274,1026,206,130,6,29,64,267,50,16,45,87,79,1480,67,54,114,60,74,219,210
2020-7-28,1399,31,0,149,18,75,86,259,169,182,2143,1513,11610,2284,96,236,314,129,90,98,265,218,1296,80,157,708,3429,1059,212,134,8,29,66,286,51,16,46,89,80,1534,69,59,136,62,94,229,231
2020-7-29,1404,31,2,153,18,75,87,268,185,183,2196,1562,11860,2354,98,236,316,135,90,102,295,234,1469,90,163,749,3650,1105,218,140,10,29,71,303,53,23,46,89,80,1635,72,61,157,62,106,232,275
2020-7-30,1413,31,3,158,18,75,87,280,191,187,2253,1611,12227,2430,102,238,320,137,94,103,312,250,1636,91,168,758,3840,1158,225,142,11,29,76,311,53,24,46,89,80,1756,75,66,173,64,121,236,324
2020-7-31,1428,32,4,160,18,76,89,294,195,190,2310,1646,12689,2483,110,238,321,139,97,105,331,273,1835,101,171,787,4056,1220,234,150,15,29,79,329,53,25,46,89,80,1925,82,74,191,66,141,252,395
2020-8-1,1446,32,4,165,18,76,89,308,195,191,2384,1719,13161,2541,113,243,322,139,101,111,344,289,2016,112,179,809,4251,1252,253,163,16,29,86,347,58,26,46,92,80,2046,90,89,217,68,157,256,453
2020-8-2,1455,32,4,168,18,76,89,322,199,192,2458,1770,13453,2613,115,244,323,140,103,117,351,307,2176,124,184,826,4445,1312,261,167,18,29,88,357,58,28,46,95,81,2191,95,112,237,68,187,256,516
2020-8-3,1478,32,4,174,18,76,89,327,202,194,2507,1813,13711,2661,118,248,323,142,107,119,362,309,2307,144,202,855,4526,1339,269,169,18,29,91,366,58,30,46,99,82,2266,104,117,243,70,195,256,553
2020-8-4,1489,32,4,176,18,76,89,334,207,197,2556,1860,14020,2750,119,254,324,145,109,122,379,325,2435,155,207,876,4719,1371,274,170,19,29,94,376,59,32,48,100,82,2353,111,135,280,73,207,262,636
2020-8-5,1503,32,5,177,18,76,91,344,224,202,2620,1910,14283,2831,119,261,324,149,114,125,400,334,2583,179,236,903,4915,1423,283,173,19,29,101,387,60,43,53,100,82,2476,121,140,322,74,215,266,710
2020-8-6,1514,32,6,180,18,76,93,356,230,208,2685,1986,14643,2949,121,266,330,152,124,126,420,343,2725,189,242,923,5140,1484,290,173,21,29,103,394,64,54,57,100,82,2612,133,145,332,76,228,273,782
2020-8-7,1528,32,7,181,32,76,95,368,238,214,2735,2051,15104,3056,125,271,331,153,127,127,435,345,2884,212,273,942,5395,1533,299,173,21,29,107,397,64,55,58,100,83,2752,140,149,341,78,235,275,882
2020-8-8,1541,32,7,182,34,76,96,380,243,221,2819,2104,15533,3184,127,282,342,153,129,127,450,356,3064,229,283,963,5573,1588,315,174,21,31,110,403,70,57,59,101,83,2902,145,159,351,80,248,277,966
2020-8-9,1552,32,7,182,35,76,96,397,246,226,2875,2150,15864,3265,127,285,364,154,130,131,465,364,3194,238,291,983,5768,1636,327,179,21,123,111,408,76,58,60,102,83,3010,154,166,354,87,254,277,1122
2020-8-10,1565,32,7,182,35,76,98,403,249,234,2917,2191,16061,3303,127,290,376,154,132,132,472,370,3295,249,298,991,5891,1662,333,182,21,126,113,415,78,60,60,107,83,3082,157,167,357,92,262,277,1173
2020-8-11,1579,32,7,182,35,76,98,406,252,238,2953,2209,16249,3330,127,293,390,154,132,134,475,377,3362,252,302,1001,5992,1692,335,184,21,130,115,423,78,61,60,107,83,3136,162,170,361,93,264,277,1237
2020-8-12,1583,32,7,184,36,76,100,416,261,245,2998,2243,16471,3396,128,296,399,154,135,139,484,387,3448,262,311,1026,6176,1728,337,186,21,132,117,426,78,62,60,107,83,3213,174,171,371,93,269,277,1302
2020-8-13,1593,32,8,184,37,76,101,431,265,254,3054,2289,16677,3519,128,301,412,154,136,140,492,390,3558,268,317,1061,6353,1776,346,189,21,132,119,431,81,70,61,108,83,3356,175,173,380,93,274,277,1397
2020-8-14,1605,33,8,184,38,76,102,443,269,270,3110,2340,17066,3636,128,303,425,154,139,145,500,399,3646,275,324,1091,6545,1809,359,190,21,132,123,434,82,81,62,109,83,3481,180,178,392,94,277,281,1502
2020-8-15,1619,33,8,184,40,76,105,450,269,279,3162,2400,17451,3772,128,307,438,154,140,148,511,410,3718,281,331,1113,6696,1862,364,194,21,132,125,435,82,86,63,110,97,3556,190,184,403,97,282,296,1549
2020-8-16,1627,33,9,184,42,76,105,452,276,298,3218,2448,17711,3851,128,308,456,155,140,148,512,417,3801,284,337,1119,6843,1899,388,196,21,132,126,437,83,90,65,110,102,3629,195,185,407,103,288,323,1608
2020-8-17,1632,33,9,185,43,76,106,456,277,307,3253,2480,17872,3902,129,314,475,155,142,149,516,418,3844,285,346,1138,6914,1923,397,198,21,133,126,437,83,91,67,110,103,3679,198,185,412,113,294,328,1646
2020-8-18,1638,33,9,186,44,76,109,463,282,322,3277,2517,18079,3986,132,323,486,155,149,150,520,423,3901,288,354,1164,7099,1948,434,209,21,133,128,437,84,95,68,110,103,3724,199,189,417,120,315,335,1679
2020-8-19,1646,33,9,187,44,76,113,476,284,337,3339,2563,18265,4081,135,329,505,155,159,152,523,428,3958,303,361,1202,7286,1997,444,215,22,134,129,439,89,96,68,111,105,3827,203,189,427,130,318,337,1748
2020-8-20,1671,33,11,189,45,77,120,479,286,351,3410,2627,18604,4185,137,334,524,156,162,154,532,430,4040,318,366,1243,7418,2031,455,219,22,134,131,444,100,97,71,111,105,3897,207,191,442,134,324,340,1790
2020-8-21,1681,33,11,191,45,77,122,490,288,361,3460,2681,18862,4267,137,336,532,157,163,163,533,430,4130,331,373,1281,7584,2070,468,223,22,134,133,448,100,104,71,112,106,3984,214,192,455,137,330,340,1820
2020-8-22,1698,33,11,191,45,77,124,498,288,374,3526,2724,19118,4368,138,339,550,161,164,169,538,436,4200,337,384,1306,7718,2103,477,225,22,134,135,450,107,104,71,113,107,4052,218,198,466,138,338,341,1851
2020-8-23,1712,33,12,192,45,77,125,503,289,380,3557,2760,19330,4417,139,341,566,163,167,172,539,441,4250,342,391,1319,7839,2127,485,225,22,135,138,451,111,106,71,114,109,4115,222,201,471,138,342,342,1876
2020-8-24,1720,33,12,192,45,77,128,507,289,384,3587,2787,19425,4456,139,342,573,164,168,183,543,446,4293,353,401,1326,7899,2135,487,227,22,136,141,452,114,109,74,114,109,4166,224,204,475,140,346,346,1898
2020-8-25,1727,33,13,192,46,77,134,512,289,392,3622,2820,19607,4512,139,350,585,171,169,185,548,454,4336,353,415,1343,8018,2158,492,227,22,137,142,453,120,111,74,114,109,4219,225,208,480,140,351,348,1929
2020-8-26,1734,33,19,192,48,77,139,524,294,408,3676,2863,19843,4597,139,360,592,177,172,194,549,460,4386,354,423,1374,8137,2186,496,228,22,137,142,453,135,120,75,114,118,4279,227,212,485,143,351,349,1963
2020-8-27,1744,35,19,193,48,77,146,532,295,426,3745,2908,20093,4663,140,368,605,190,172,200,551,472,4425,360,428,1401,8231,2208,500,228,22,137,143,454,141,124,75,114,118,4343,229,219,491,144,352,351,1997
2020-8-28,1760,35,19,198,48,77,151,538,302,432,3801,2947,20319,4738,141,374,613,206,172,219,551,478,4476,365,436,1422,8337,2234,502,228,22,137,145,456,151,127,78,114,119,4409,235,224,498,144,354,356,2039
2020-8-29,1769,35,19,203,49,77,157,542,303,434,3856,2980,20566,4844,142,382,620,211,172,237,555,480,4521,365,441,1439,8427,2254,504,230,22,137,145,457,158,128,78,114,124,4485,237,229,509,144,356,359,2070
2020-8-30,1773,35,19,204,49,78,158,544,303,437,3898,3019,20714,4908,142,385,624,222,173,249,555,480,4557,368,444,1448,8489,2267,509,230,22,137,145,458,164,128,78,114,125,4565,237,230,511,145,357,361,2103
2020-8-31,1781,35,19,207,49,78,161,545,303,440,3923,3036,20814,4958,142,388,626,228,173,256,555,480,4599,380,450,1452,8542,2275,512,230,22,137,145,458,168,130,78,114,125,4595,237,231,520,145,358,362,2126
2020-9-1,1797,35,22,210,49,78,167,549,306,445,3969,3054,20984,5017,143,394,653,232,173,261,558,482,4623,380,452,1474,8656,2296,517,230,22,137,145,458,170,133,79,114,128,4633,237,232,524,147,359,363,2126
2020-9-2,1803,35,22,214,49,78,168,555,307,451,4009,3078,21125,5093,144,397,666,236,173,268,562,484,4651,383,454,1493,8752,2303,518,231,22,137,145,459,175,137,83,114,129,4682,239,232,528,150,359,363,2140
2020-9-3,1809,35,22,226,50,78,172,559,308,463,4051,3111,21336,5174,144,400,677,238,174,280,563,485,4669,388,458,1512,8826,2316,520,231,22,137,146,459,178,141,85,114,130,4718,239,234,534,151,359,368,2159
2020-9-4,1814,35,23,231,50,78,173,567,309,471,4075,3146,21472,5282,144,401,681,241,174,284,564,487,4702,399,459,1536,8900,2329,525,231,22,137,146,459,178,145,85,114,130,4752,239,234,537,153,359,370,2186
2020-9-5,1824,35,23,239,50,78,175,573,309,474,4097,3174,21653,5349,144,402,697,243,175,286,564,494,4736,424,462,1561,8976,2338,528,232,22,137,146,459,181,145,85,114,131,4779,240,234,543,157,360,371,2206
2020-9-6,1828,35,23,242,50,78,178,583,310,482,4118,3197,21769,5428,144,402,704,243,176,287,564,494,4763,424,462,1575,9043,2354,532,233,22,137,146,459,184,145,85,114,132,4814,240,234,545,157,360,371,2206
2020-9-7,1834,35,23,249,50,78,179,583,314,491,4132,3211,21845,5457,144,403,708,243,177,290,564,494,4784,435,464,1583,9088,2360,532,234,22,137,146,460,184,145,86,114,132,4814,241,234,547,157,360,371,2224
2020-9-8,1845,35,23,256,50,78,184,588,316,496,4144,3243,22015,5520,145,406,712,244,178,292,566,494,4796,443,465,1594,9169,2378,533,235,22,137,146,464,184,146,87,114,134,4842,242,234,550,157,360,371,2233
2020-9-9,1849,35,23,267,50,78,186,589,319,501,4169,3266,22164,5626,146,407,718,244,178,293,568,499,4817,445,466,1600,9232,2400,534,235,22,137,146,464,189,146,87,114,134,4868,242,234,553,158,360,372,2241
2020-9-10,1860,35,23,275,50,78,191,593,323,505,4199,3294,22440,5738,146,408,722,244,179,295,569,503,4853,450,467,1607,9324,2421,536,235,22,137,146,464,193,146,88,114,134,4892,243,234,557,158,360,372,2257
2020-9-11,1866,35,23,290,50,78,200,606,328,517,4224,3325,22627,5820,146,408,724,244,179,296,574,504,4901,455,468,1609,9444,2435,537,236,23,137,146,464,194,146,88,114,137,4917,244,234,564,158,361,372,2267
2020-9-12,1873,35,23,302,50,78,204,609,338,541,4260,3370,22853,5888,147,408,730,244,179,296,580,504,4930,457,471,1616,9527,2455,538,236,31,137,146,466,194,147,90,114,137,4931,244,235,568,158,363,372,2278
2020-9-13,1876,35,23,310,50,78,208,612,338,547,4282,3390,22999,5941,148,408,730,244,179,296,592,504,4963,460,471,1624,9604,2470,538,236,32,137,146,468,194,147,90,114,137,4940,244,235,569,158,363,372,2288
2020-9-14,1884,35,23,313,51,78,211,614,359,553,4298,3401,23079,5956,148,408,731,244,179,296,594,504,4986,463,471,1628,9636,2478,539,236,33,137,147,472,194,147,93,114,137,4947,244,236,569,158,364,372,2291
2020-9-15,1892,35,23,331,51,78,214,616,368,567,4317,3431,23270,6008,150,408,736,244,179,297,596,506,5007,464,472,1641,9725,2501,543,236,33,137,147,474,194,147,93,114,137,4958,244,236,570,158,365,373,2295
2020-9-16,1903,35,23,337,51,78,217,618,369,591,4346,3468,23433,6109,152,408,736,244,180,299,596,511,5029,466,474,1650,9803,2521,543,236,34,137,147,474,194,147,93,114,137,4969,244,236,570,158,365,376,2303
2020-9-17,1910,35,23,346,51,78,218,621,375,602,4366,3502,23604,6174,157,409,742,244,180,299,596,514,5065,467,475,1659,9860,2537,544,236,34,137,147,474,195,147,94,114,137,4978,244,236,570,158,365,376,2308
2020-9-18,1927,35,23,351,51,78,218,622,376,629,4390,3542,23824,6252,160,410,744,244,180,299,596,517,5105,469,476,1664,9920,2549,544,236,35,137,148,475,195,147,94,114,137,4986,244,236,571,158,365,376,2320
2020-9-19,1944,35,23,365,52,78,218,623,385,644,4413,3588,24042,6320,161,410,750,244,180,301,597,519,5136,470,477,1672,10001,2570,545,236,35,137,148,475,195,147,94,114,137,4995,244,236,571,158,365,377,2333
2020-9-20,1960,35,23,367,53,78,221,624,387,663,4429,3623,24204,6380,164,410,754,244,180,301,597,522,5169,471,478,1690,10060,2575,547,236,35,137,148,476,195,147,94,114,137,5002,244,236,571,158,365,377,2348
2020-9-21,1975,35,23,369,53,78,225,627,399,670,4444,3637,24301,6400,164,410,756,244,180,303,599,522,5188,475,479,1695,10099,2602,548,236,35,137,148,479,195,147,94,114,137,5003,244,236,571,158,365,378,2355
2020-9-22,1984,35,23,372,53,78,226,629,401,683,4458,3655,24389,6438,164,410,760,244,180,303,600,522,5197,480,479,1702,10166,2615,549,237,35,137,148,487,195,147,94,114,137,5005,244,236,571,158,365,389,2361
2020-9-23,1996,35,23,375,53,78,228,630,407,684,4470,3675,24448,6449,164,410,761,244,180,303,603,522,5211,483,481,1705,10205,2616,551,238,35,137,148,492,195,147,94,114,137,5006,244,236,571,158,365,389,2374
2020-9-24,2007,35,23,383,53,78,232,631,410,688,4491,3701,24641,6507,167,410,763,244,180,303,606,522,5245,484,483,1710,10271,2624,551,238,35,139,149,495,195,147,94,114,137,5011,244,236,572,158,365,393,2380
2020-9-25,2032,35,23,385,53,78,242,632,425,696,4518,3732,24836,6585,167,411,771,244,181,303,611,526,5283,489,486,1715,10333,2636,553,238,35,140,150,505,195,147,94,114,137,5016,244,236,572,158,365,400,2386
2020-9-26,2039,35,23,389,53,78,242,637,426,698,4541,3770,25105,6675,169,412,773,244,181,303,616,530,5307,494,490,1726,10399,2658,555,238,35,140,152,516,196,147,94,114,137,5022,245,236,572,158,365,405,2406
2020-9-27,2058,35,23,392,53,78,247,638,426,699,4576,3791,25249,6740,169,412,776,244,182,305,616,532,5356,495,495,1731,10447,2674,555,240,35,140,153,532,198,147,94,114,138,5026,245,236,572,158,365,411,2426
2020-9-28,2075,36,23,397,53,78,251,649,426,699,4596,3807,25327,6757,169,413,776,244,183,305,622,532,5375,502,495,1739,10483,2684,560,240,35,140,154,548,198,147,94,114,138,5027,245,236,572,158,365,412,2440
2020-9-29,2091,36,23,399,53,78,251,652,427,699,4621,3847,25538,6815,169,417,776,244,186,305,623,534,5403,503,501,1747,10534,2702,561,241,35,140,154,562,200,147,94,114,138,5031,245,236,574,158,365,415,2459
2020-9-30,2107,36,23,406,53,78,253,657,430,701,4649,3881,25732,6894,169,419,776,244,190,309,626,541,5429,509,502,1762,10593,2717,562,242,35,140,157,577,201,148,94,114,138,5039,245,236,575,158,365,417,2484
2020-10-1,2126,36,23,413,53,78,253,659,431,706,4682,3919,25966,6972,169,421,777,244,193,310,627,548,5450,523,503,1767,10669,2738,567,242,35,140,157,580,201,148,94,114,138,5042,245,238,578,158,365,422,2513
